,text,title,author
2422,"A what? I say. Theres no point trying to work, Moira wont allow it, shes like a cat that crawls onto the page when youre trying to read.",The Handmaids Tale,"Atwood, Margaret"
2423,"You know, like Tupperware, only with underwear. Tarts stuff. Lace crotches, snap garters. Bras that push your tits up. She finds my lighter,
lights the cigarette shes extracted from my purse. Want one? Tosses the package, with great generosity, considering theyre mine.
Thanks piles, I say sourly. Youre crazy. Whered you get an idea like that?
Working my way through college, says Moira. Ive got connections. Friends of my mothers. Its big in the suburbs, once they start getting age",The Handmaids Tale,"Atwood, Margaret"
2424,"spots they figure theyve got to beat the competition. The Pornomarts and what have you.
Im laughing. She always made me laugh.",The Handmaids Tale,"Atwood, Margaret"
2425,"But here? I say. Wholl come? Who needs it?
Youre never too young to learn, she says. Come on, itll be great. Well all pee in our pants laughing.",The Handmaids Tale,"Atwood, Margaret"
2426,"Is that how we lived, then? But we lived as usual. Everyone does, most of the time. Whatever is going on is as usual. Even this is as usual, now.",The Handmaids Tale,"Atwood, Margaret"
2427,"We lived, as usual, by ignoring. Ignoring isnt the same as ignorance, you have to work at it.
Nothing changes instantaneously: in a gradually heating bathtub youd be boiled to death before you knew it. There were stories in the",The Handmaids Tale,"Atwood, Margaret"
2428,"newspapers, of course, corpses in ditches or the woods, bludgeoned to death or mutilated, interfered with, as they used to say, but they were about",The Handmaids Tale,"Atwood, Margaret"
2429,"other women, and the men who did such things were other men. None of them were the men we knew. The newspaper stories were like dreams to",The Handmaids Tale,"Atwood, Margaret"
2430,"us, bad dreams dreamt by others. How awful, we would say, and they were, but they were awful without being believable. They were too",The Handmaids Tale,"Atwood, Margaret"
2431,"melodramatic, they had a dimension that was not the dimension of our lives.",The Handmaids Tale,"Atwood, Margaret"
2432,We were the people who were not in the papers. We lived in the blank white spaces at the edges of print. It gave us more freedom.,The Handmaids Tale,"Atwood, Margaret"
2433,We lived in the gaps between the stories.,The Handmaids Tale,"Atwood, Margaret"
2434,"From below, from the driveway, comes the sound of the car being started. Its quiet in this area, there isnt a lot of traffic, you can hear things",The Handmaids Tale,"Atwood, Margaret"
2435,"like that very clearly: car motors, lawn mowers, the clipping of a hedge, the slam of a door. You could hear a shout clearly, or a shot, if such noises",The Handmaids Tale,"Atwood, Margaret"
2436,were ever made here. Sometimes there are distant sirens.,The Handmaids Tale,"Atwood, Margaret"
2437,"I go to the window and sit on the window seat, which is too narrow for comfort. Theres a hard little cushion on it, with a petit point cover: FAITH,
in square print, surrounded by a wreath of lilies. FAITH is a faded blue, the leaves of the lilies a dingy green. This is a cushion once used elsewhere,
worn but not enough to throw out. Somehow its been overlooked.",The Handmaids Tale,"Atwood, Margaret"
2438,"I can spend minutes, tens of minutes, running my eyes over the print: FAITH. Its the only thing theyve given me to read. If I were caught doing it,",The Handmaids Tale,"Atwood, Margaret"
2439,"would it count? I didnt put the cushion here myself.
The motor turns, and I lean forward, pulling the white curtain across my face, like a veil. Its semisheer, I can see through it. If I press my",The Handmaids Tale,"Atwood, Margaret"
2440,"forehead against the glass and look down, I can see the back half of the Whirlwind. Nobody is there, but as I watch I see Nick come around to the",The Handmaids Tale,"Atwood, Margaret"
2441,"back door of the car, open it, stand stiffly beside it. His cap is straight now and his sleeves rolled down and buttoned. I cant see his face because
Im looking down on him.",The Handmaids Tale,"Atwood, Margaret"
2442,"Now the Commander is coming out. I glimpse him only for an instant, foreshortened, walking to the car. He doest have his hat on, so its not a",The Handmaids Tale,"Atwood, Margaret"
2443,"formal event hes going to. His hair is a gray. Silver, you might call it if you were being kind. I dont feel like being kind. The one before this was bald,",The Handmaids Tale,"Atwood, Margaret"
2444,"so I suppose hes an improvement.
If I could spit, out the window, or throw something, the cushion for instance, I might be able to hit him.

Moira and I, with paper bags filled with water. Water bombs, they were called. Leaning out my dorm window, dropping them on the heads of
the boys below. It was Moiras idea. What were they trying to do? Climb a ladder, for something. For our underwear.",The Handmaids Tale,"Atwood, Margaret"
2445,"That dormitory had once been co-educational, there were still urinals in one of the washrooms on our floor. But by the time Id got there theyd",The Handmaids Tale,"Atwood, Margaret"
2446,put things back the way they were.,The Handmaids Tale,"Atwood, Margaret"
2447,"The Commander stoops, gets into the car, disappears, and Nick shuts the door. A moment later the car moves backward, down the driveway",The Handmaids Tale,"Atwood, Margaret"
2448,"and onto the street, and vanishes behind the hedge.",The Handmaids Tale,"Atwood, Margaret"
2449,"I ought to feel hatred for this man. I know I ought to feel it, but it isnt what I do feel. What I feel is more complicated than that. I dont know what to",The Handmaids Tale,"Atwood, Margaret"
2450,"call it. It isnt love.

CHAPTER 11
Yesterday morning I went to the doctor. Was taken, by a Guardian, one of those with the red arm bands who are in charge of such things. We
rode in a red car, him in the front, me in the back. No twin went with me; on these occasions Im solitaire.",The Handmaids Tale,"Atwood, Margaret"
2451,"Im taken to the doctors once a month, for tests: urine, hormones, cancer smear, blood test; the same as before, except that now its obligatory.
The doctors office is in a modern office building. We ride up in the elevator, silently, the Guardian facing me. In the black-mirror wall of the",The Handmaids Tale,"Atwood, Margaret"
2452,"elevator I can see the back of his head. At the office itself, I go in; he waits, outside in the hall, with the other Guardians, on one of the chairs placed",The Handmaids Tale,"Atwood, Margaret"
2453,there for that purpose.,The Handmaids Tale,"Atwood, Margaret"
2454,"Inside the waiting room there are other women, three of them, in red: this doctor is a specialist. Covertly we regard each other, sizing up each",The Handmaids Tale,"Atwood, Margaret"
2455,"others bellies: is anyone lucky? The nurse records our names and the numbers from our passes on the Compudoc, to see if we are who we are
supposed to be. Hes six feet tall, about forty, a diagonal scar across his cheek; he sits typing, his hands too big for the keyboard, still wearing his",The Handmaids Tale,"Atwood, Margaret"
2456,pistol in the shoulder holster.,The Handmaids Tale,"Atwood, Margaret"
2457,"When Im called I go through the doorway into the inner room. Its white, featureless, like the outer one, except for the folding screen, red cloth",The Handmaids Tale,"Atwood, Margaret"
2458,"stretched on a frame, a gold Eye painted on it, with a snake-twined sword upright beneath it, like a sort of handle. The snakes and the sword are",The Handmaids Tale,"Atwood, Margaret"
2459,bits of broken symbolism left over from the time before.,The Handmaids Tale,"Atwood, Margaret"
2460,"After Ive filled the small bottle left ready for me in the little washroom, I take off my clothes, behind the screen, and leave them folded on the
chair. When Im naked I lie down on the examining table, on the sheet of chilly crackling disposable paper. I pull the second sheet, the cloth one, up",The Handmaids Tale,"Atwood, Margaret"
2461,"over my body. At neck level theres another sheet, suspended from the ceiling. It intersects me so that the doctor will never see my face. He deals
with a torso only.
When Im arranged I reach my hand out, fumble for the small lever at the right side of the table, pull it back. Somewhere else a bell rings,",The Handmaids Tale,"Atwood, Margaret"
2462,"unheard by me. After a minute the door opens, footsteps come in, there is breathing. He isnt supposed to speak to me except when its absolutely",The Handmaids Tale,"Atwood, Margaret"
2463,necessary. But this doctor is talkative.,The Handmaids Tale,"Atwood, Margaret"
2464,"How are we getting along? he says, some tic of speech from the other time. The sheet is lifted from my skin, a draft pimples me. A cold",The Handmaids Tale,"Atwood, Margaret"
2465,"finger, rubber-clad and jellied, slides into me, I am poked and prodded. The finger retreats, enters otherwise, withdraws.",The Handmaids Tale,"Atwood, Margaret"
2466,"Nothing wrong with you, the doctor says, as if to himself. Any pain, honey? He calls me honey.",The Handmaids Tale,"Atwood, Margaret"
2467,"No, I say.",The Handmaids Tale,"Atwood, Margaret"
2468,"My breasts are fingered in their turn, a search for ripeness, rot. The breathing comes nearer. I smell old smoke, aftershave, tobacco dust on",The Handmaids Tale,"Atwood, Margaret"
2469,"hair. Then the voice, very soft, close to my head: thats him, bulging the sheet.
""I could help you,"" he says. Whispers.
""What?"" I say.
""Shh,"" he says. ""I could help you. Ive helped others.
Help me? I say, my voice as low as his. How? Does he know something, has he seen Luke, has he found, can he bring back?
How do you think? he says, still barely breathing it. Is that his hand, sliding up my leg? He's taken off the glove. The doors locked. No one
will come in. Theyll never know it isnt his.""
He lifts the sheet. The lower part of his face is covered by the white gauze mask, regulation. Two brown eyes, a nose, a head with brown hair
on it. His hand is between my legs. ""Most of those old guys cant make it anymore, he says. Or theyre sterile.""
I almost gasp: hes said a forbidden word. Sterile. There is no such thing as a sterile man anymore, not officially. There are only women who",The Handmaids Tale,"Atwood, Margaret"
2470,"are fruitful and women who are barren, thats the law.
""Lots of women do it,"" he goes on. ""You want a baby, dont you?
Yes, I say. It's true, and I don't ask why, because I know. Give me children, or else I die. There's more than one meaning to it.
Youre soft,"" he says. ""Its time. Today or tomorrow would do it, why waste it? Itd only take a minute, honey."" What he called his wife, once;
maybe still does, but really its a generic term. We are all honey.",The Handmaids Tale,"Atwood, Margaret"
2471,"I hesitate. Hes offering himself to me, his services, at some risk to himself.
""I hate to see what they put you through,"" he murmurs. Its genuine, genuine sympathy; and yet hes enjoying this, sympathy and all. His eyes are
moist with compassion, his hand is moving on me, nervously and with impatience.
""Its too dangerous, I say. No. I cant."" The penalty is death. But they have to catch you in the act, with two witnesses. What are the odds, is the
room bugged, whos waiting just outside the door?",The Handmaids Tale,"Atwood, Margaret"
2472,"His hand stops. Think about it, he says. I've seen your chart. You don't have a lot of time left. But it's your life.",The Handmaids Tale,"Atwood, Margaret"
2473,"Thank you, I say. I must leave the impression that Im not offended, that Im open to suggestion. He takes his hand away, lazily almost,",The Handmaids Tale,"Atwood, Margaret"
2474,"lingeringly, this is not the last word as far as hes concerned. He could fake the tests, report me for cancer, for infertility, have me shipped off to the
Colonies, with the Unwomen.. None of this has been said, but the knowledge of his power hangs nevertheless in the air as he pats my thigh,
withdrew himself behind the hanging sheet.
""Next month,"" he says.
I put on my clothes again, behind the screen, My hands are shaking. Why am I frightened? Ive crossed no boundaries, Ive given no trust, taken
no risk, all is safe. Its the choice that terrifies me. A way out, a salvation.",The Handmaids Tale,"Atwood, Margaret"
2475,CHAPTER 12,The Handmaids Tale,"Atwood, Margaret"
2476,"The bathroom is beside the bedroom. Its papered in small blue flowers, forget-me-nots, with curtains to match. Theres a blue bath mat, a blue",The Handmaids Tale,"Atwood, Margaret"
2477,fake-fur cover on the toilet seat; all this bathroom lacks from the time before is a doll whose skirt conceals the extra roll of toilet paper. Except that,The Handmaids Tale,"Atwood, Margaret"
2478,"the mirror over the sink has been taken out and replaced by an oblong of tin, and the door has no lock, and there are no razors, of course. There",The Handmaids Tale,"Atwood, Margaret"
2479,"were incidents in bathrooms at first: there were cuttings, drownings. Before they got all the bugs ironed out. Cora sits on a chair outside in the hall,",The Handmaids Tale,"Atwood, Margaret"
2480,"to see that no one else goes in. In a bathroom, in a bathtub, you are vulnerable, said Aunt Lydia. She didnt say to what.
The bath is a requirement, but it is also a luxury. Merely to lift off the heavy white wings and the veil, merely to feel my own hair again, with my
hands, is a luxury. My hair is long now, un-trimmed. Hair must be long but covered. Aunt Lydia said: Saint Paul said its either that or a close shave.",The Handmaids Tale,"Atwood, Margaret"
2481,"She laughed, that held-back neighing of hers, as if shed told a joke.
Cora has run the bath. It steams like a bowl of soup. I take off the rest of the clothes, the overdress, the white shift and petticoat, the red
stockings, the loose cotton pantaloons. Pantyhose gives you crotch rot, Moira used to say. Aunt Lydia would never have used an expression like
crotch rot. Unhygienic was hers. She wanted everything to be very hygienic.
My nakedness is strange to me already. My body seems outdated. Did I really wear bathing suits, at the beach? I did, without thought, among
men, without caring that my legs, my arms, my thighs and back were on display, could be seen. Shameful, immodest. I avoid looking down at my
body, not so much because its shameful or immodest but because I dont want to see it. I dont want to look at something that determines me so",The Handmaids Tale,"Atwood, Margaret"
2482,completely.,The Handmaids Tale,"Atwood, Margaret"
2483,"I step into the water, lie down, let it hold me. The water is soft as hands. I close my eyes, and shes there with me, suddenly, without warning, it
must be the smell of the soap. I put my face against the soft hair at the back of her neck and breathe her in, baby powder and childs washed flesh",The Handmaids Tale,"Atwood, Margaret"
2484,"and shampoo, with an undertone, the faint scent of urine. This is the age she is when Im in the bath. She comes back to me at different ages. This
is how I know shes not really a ghost. If she were a ghost she would be the same age always.",The Handmaids Tale,"Atwood, Margaret"
2485,"One day, when she was eleven months old, just before she began to walk, a woman stole her out of a supermarket cart. It was a Saturday,",The Handmaids Tale,"Atwood, Margaret"
2486,"which was when Luke and I did the weeks shopping, because both of us had jobs. She was sitting in the little baby seats they had then, in
supermarket carts, with holes for the legs. She was happy enough, and Id turned my back, the cat food section I think it was; Luke was over at the",The Handmaids Tale,"Atwood, Margaret"
2487,"side of the store, out of sight, at the meat counter. He liked to choose what kind of meat we were going to eat during the week. He said men",The Handmaids Tale,"Atwood, Margaret"
2488,"needed more meat than women did, and that it wasnt a superstition and he wasnt being a jerk, studies had been done. There are some",The Handmaids Tale,"Atwood, Margaret"
2489,"differences, he said. He was fond of saying that, as if I was trying to prove there werent. But mostly he said it when my mother was there. He liked
to tease her.
I heard her start to cry. I turned around and she was disappearing down the aisle, in the arms of a woman Id never seen before. I screamed,",The Handmaids Tale,"Atwood, Margaret"
2490,"and the woman was stopped. She must have been about thirty-five. She was crying and saying it was her baby, the Lord had given it to her, hed
sent her a sign. I felt sorry for her. The store manager apologized and they held her until the police came.
Shes just crazy, Luke said.",The Handmaids Tale,"Atwood, Margaret"
2491,"I thought it was an isolated incident, at the time.",The Handmaids Tale,"Atwood, Margaret"
2492,"She fades, I cant keep her here with me, shes gone now. Maybe I do think of her as a ghost, the ghost of a dead girl, a little girl who died when",The Handmaids Tale,"Atwood, Margaret"
2493,"she was five. I remember the pictures of us I once had, me holding her, standard poses, mother and baby, locked in a frame, for safety. Behind my",The Handmaids Tale,"Atwood, Margaret"
2494,"closed eyes I can see myself as I am now, sitting beside an open drawer, or a trunk, in the cellar, where the baby clothes are folded away, a lock of",The Handmaids Tale,"Atwood, Margaret"
2495,"hair, cut when she was two, in an envelope, white-blond. It got darker later.",The Handmaids Tale,"Atwood, Margaret"
2496,"I dont have those things anymore, the clothes and hair. I wonder what happened to all our things. Looted, dumped out, carried away.
Confiscated.
Ive learned to do without a lot of things. If you have a lot of things, said Aunt Lydia, you get too attached to this material world and you forget",The Handmaids Tale,"Atwood, Margaret"
2497,"about spiritual values. You must cultivate poverty of spirit. Blessed are the meek. She didnt go on to say anything about inheriting the earth.
I lie, lapped by the water, beside an open drawer that does not exist, and think about a girl who did not die when she was five; who still does
exist, I hope, though not for me. Do I exist for her? Am I a picture somewhere, in the dark at the back of her mind?
They must have told her I was dead. Thats what they would think of doing. They would say it would be easier for her to adjust.",The Handmaids Tale,"Atwood, Margaret"
2498,"Eight, she must be now. Ive filled in the time I lost, I know how much theres been. They were right, its easier, to think of her as dead. I dont",The Handmaids Tale,"Atwood, Margaret"
2499,"have to hope then, or make a wasted effort. Why bash your head, said Aunt Lydia, against a wall? Sometimes she had a graphic way of putting",The Handmaids Tale,"Atwood, Margaret"
2500,things.,The Handmaids Tale,"Atwood, Margaret"
2501,"I ain't got all day, says Coras voice outside the door. Its true, she hasnt. She hasnt got all of anything. I must not deprive her of her time. I",The Handmaids Tale,"Atwood, Margaret"
2502,"soap myself, use the scrub brush and the piece of pumice for sanding off dead skin. Such puritan aids are supplied. I wish to be totally clean,",The Handmaids Tale,"Atwood, Margaret"
2503,"germless, without bacteria, like the surface of the moon. I will not be able to wash myself, this evening, not afterwards, not for a day. It interferes,",The Handmaids Tale,"Atwood, Margaret"
2504,"they say, and why take chances?",The Handmaids Tale,"Atwood, Margaret"
2505,"I cannot avoid seeing, now, the small tattoo on my ankle. Four digits and an eye, a passport in reverse. Its supposed to guarantee that I will
never be able to fade, finally, into another landscape. I am too important, too scarce, for that. I am a national resource.
I pull the plug, dry myself, put on my red terrycloth robe. I leave todays dress here, where Cora will pick it up to be washed. Back in the room I",The Handmaids Tale,"Atwood, Margaret"
2506,"dress again. The white headdress isnt necessary for the evening, because I wont be going out. Everyone in this house knows what my face looks",The Handmaids Tale,"Atwood, Margaret"
2507,"like. The red veil goes on, though, covering my damp hair, my head, which has not been shaved. Where did I see that film, about the women,",The Handmaids Tale,"Atwood, Margaret"
2508,"kneeling in the town square, hands holding them, their hair falling in clumps? What had they done? It must have been a long time ago, because I",The Handmaids Tale,"Atwood, Margaret"
2509,"cant remember.
Cora brings my supper, covered, on a tray. She knocks at the door before entering. I like her for that. It means she thinks I have some of what
we used to call privacy left.
""Thank you,"" I say, taking the tray from her, and she actually smiles at me, but she turns away without answering. When were alone together",The Handmaids Tale,"Atwood, Margaret"
2510,"shes shy of me.
I put the tray on the small white-painted table and draw the chair up to it. I take the cover off the tray. The thigh of a chicken, overcooked. Its",The Handmaids Tale,"Atwood, Margaret"
2511,"better than bloody, which is the other way she does it. Rita has ways of making her resentments felt. A baked potato, green beans, salad. Canned",The Handmaids Tale,"Atwood, Margaret"
2512,"pears for dessert. Its good enough food, though bland. Healthy food. You have to get your vitamins and minerals, said Aunt Lydia coyly. You must
be a worthy vessel. No coffee or tea though, no alcohol. Studies have been done. Theres a paper napkin, as in cafeterias.",The Handmaids Tale,"Atwood, Margaret"
2513,"I think of the others, those without. This is the heartland, here, Im leading a pampered life, may the Lord make us truly grateful, said Aunt Lydia,
or was it thankful, and I start to eat the food. Im not hungry tonight. I feel sick to my stomach. But theres no place to put the food, no potted plants,
and I wont chance the toilet. Im too nervous, thats what it is. Could I leave it on the plate, ask Cora not to report me? I chew and swallow, chew and",The Handmaids Tale,"Atwood, Margaret"
2514,"swallow, feeling the sweat come out. In my stomach the food balls itself together, a handful of damp cardboard, squeezed.",The Handmaids Tale,"Atwood, Margaret"
2515,"Downstairs, in the dining room, there will be candles on the large mahogany table, a white cloth, silver, flowers, wine glasses with wine in them.",The Handmaids Tale,"Atwood, Margaret"
2516,"There will be the click of knives against china, a clink as she sets down her fork, with a barely audible sigh, leaving half the contents of her plate",The Handmaids Tale,"Atwood, Margaret"
2517,"untouched. Possibly she will say she has no appetite. Possibly she wont say anything. If she says something, does he comment? If she doesnt say",The Handmaids Tale,"Atwood, Margaret"
2518,"anything, does he notice? I wonder how she manages to get herself noticed. I think it must be hard.",The Handmaids Tale,"Atwood, Margaret"
2519,"Theres a pat of butter on the side of the plate. I tear off a corner of the paper napkin, wrap the butter in it, take it to the cupboard and slip it into
the toe of my right shoe, from the extra pair, as I have done before. I crumple up the rest of the napkin: no one, surely, will bother to smooth it out, to
check if any is missing. I will use the butter later tonight. It would not do, this evening, to smell of butter.

I wait. I compose myself. My self is a thing I must now compose, as one composes a speech. What I must present is a made thing, not
something born.

Nap
CHAPTER 13
Theres time to spare. This is one of the things I wasnt prepared for î the amount of unfilled time, the long parentheses of nothing. Time as
white sound. If only I could embroider. Weave, knit, something to do with my hands. I want a cigarette. I remember walking in art galleries, through
the nineteenth century: the obsession they had then with harems. Dozens of paintings of harems, fat women lolling on divans, turbans on their heads
or velvet caps, being fanned with peacock tails, a eunuch in the background standing guard. Studies of sedentary flesh, painted by men whod",The Handmaids Tale,"Atwood, Margaret"
2520,"never been there. These pictures were supposed to be erotic, and I thought they were, at the time; but I see now what they were really about. They",The Handmaids Tale,"Atwood, Margaret"
2521,"were paintings about suspended animation; about waiting, about objects not in use. They were paintings about boredom. But maybe boredom is",The Handmaids Tale,"Atwood, Margaret"
2522,"erotic, when women do it, for men.",The Handmaids Tale,"Atwood, Margaret"
2523,"I wait, washed, brushed, fed, like a prize pig. Sometime in the eighties they invented pig balls, for pigs who were being fattened in pens. Pig",The Handmaids Tale,"Atwood, Margaret"
2524,balls were large colored balls; the pigs rolled them around with their snouts. The pig marketers said this improved their muscle tone; the pigs were,The Handmaids Tale,"Atwood, Margaret"
2525,"curious, they liked to have something to think about.",The Handmaids Tale,"Atwood, Margaret"
2526,"I read about that in introduction to Psychology; that, and the chapter on caged rats whod give themselves electric shocks for something to do.
And the one on the pigeons, trained to peck a button that made a grain of corn appear. Three groups of them: the first got one grain per peck, the
second one grain every other peck, the third was random. When the man in charge cut off the grain, the first group gave up quite soon, the second
group a little later. The third group never gave up. Theyd peck themselves to death, rather than quit. Who knew what worked?",The Handmaids Tale,"Atwood, Margaret"
2527,I wish I had a pig ball.,The Handmaids Tale,"Atwood, Margaret"
2528,"I lie down on the braided rug. You can always practice, said Aunt Lydia. Several sessions a day, fitted into your daily routine. Arms at the sides,",The Handmaids Tale,"Atwood, Margaret"
2529,"knees bent, lift the pelvis, roll the backbone down. Tuck. Again. Breathe in to the count of five, hold, expel. Wed do that in what used to be the
Domestic Science room, cleared now of sewing machines and washer-dryers; in unison, lying on little Japanese mats, a tape playing, Les
Sylphides. Thats what I hear now, in my head, as I lift, tilt, breathe. Behind my closed eyes thin white dancers flit gracefully among the trees, their",The Handmaids Tale,"Atwood, Margaret"
2530,legs fluttering like the wings of held birds.,The Handmaids Tale,"Atwood, Margaret"
2531,"In the afternoons we lay on our beds for an hour in the gymnasium, between three and four. They said it was a period of rest and meditation. I",The Handmaids Tale,"Atwood, Margaret"
2532,"thought then they did it because they wanted some time off themselves, from teaching us, and I know the Aunts not on duty went off to the teachers
room for a cup of coffee, or whatever they called by that name. But now I think that the rest also was practice. They were giving us a chance to get
used to blank time.
A catnap, Aunt Lydia called it, in her coy way.
The strange thing is we needed the rest. Many of us went to sleep. We were tired there, a lot of the time. We were on some kind of pill or drug I
think, they put it in the food, to keep us calm. But maybe not. Maybe it was the place itself. After the first shock, after youd come to terms, it was",The Handmaids Tale,"Atwood, Margaret"
2533,better to be lethargic. You could tell yourself you were saving up your strength.,The Handmaids Tale,"Atwood, Margaret"
2534,"I must have been there three weeks when Moira came. She was brought into the gymnasium by two of the Aunts, in the usual way, while we",The Handmaids Tale,"Atwood, Margaret"
2535,"were having our nap. She still had her other clothes on, jeans and a blue sweatshirt î her hair was short, shed defied fashion as usual î so I
recognized her at once. She saw me too, but she turned away, she already knew what was safe. There was a bruise on her left cheek, turning
purple. The Aunts took her to a vacant bed where the red dress was already laid out. She undressed, began to dress again, in silence, the Aunts
standing at the end of the bed, the rest of us watching from inside our slitted eyes. As she bent over I could see the knobs on her spine.
I couldnt talk to her for several days; we looked only, small glances, like sips. Friendships were suspicious, we knew it, we avoided each other",The Handmaids Tale,"Atwood, Margaret"
2536,"during the mealtime line-ups in the cafeteria and in the halls between classes. But on the fourth day she was beside me during the walk, two by two",The Handmaids Tale,"Atwood, Margaret"
2537,"around the football field. We werent given the white wings until we graduated, we had only the veils; so we could talk, as long as we did it quietly
and didnt turn to look at one another. The Aunts walked at the head of the line and at the end, so the only danger was from the others. Some were",The Handmaids Tale,"Atwood, Margaret"
2538,believers and might report us.,The Handmaids Tale,"Atwood, Margaret"
2539,"This is a loony bin, Moira said.",The Handmaids Tale,"Atwood, Margaret"
2540,"Im so glad to see you, I said.
Where can we talk? said Moira.
Washroom, I said. Watch the clock. End stall, two-thirty.
That was all we said.
It makes me feel safer, that Moira is here. We can go to the washroom if we put our hands up, though theres a limit to how many times a day,",The Handmaids Tale,"Atwood, Margaret"
2541,"they mark it down on a chart. I watch the clock, electric and round, at the front over the green blackboard. Two-thirty comes during Testifying. Aunt",The Handmaids Tale,"Atwood, Margaret"
2542,"Helena is here, as well as Aunt Lydia, because Testifying is special. Aunt Helena is fat, she once headed a Weight Watchers franchise operation
in Iowa, Shes good at Testifying.",The Handmaids Tale,"Atwood, Margaret"
2543,"Its Janine, telling about how she was gang-raped at fourteen and had an abortion. She told the same story last week. She seemed almost
proud of it, while she was telling. It may not even be true. At Testifying, its safer to make things up than to say you have nothing to reveal. But since",The Handmaids Tale,"Atwood, Margaret"
2544,"its Janine, its probably more or less true.",The Handmaids Tale,"Atwood, Margaret"
2545,"But whose fault was it? Aunt Helena says, holding up one plump finger.",The Handmaids Tale,"Atwood, Margaret"
2546,"Her fault, her fault, her fault, we chant in unison.",The Handmaids Tale,"Atwood, Margaret"
2547,"Who led them on? Aunt Helena beams, pleased with us.",The Handmaids Tale,"Atwood, Margaret"
2548,She did. She did. She did.,The Handmaids Tale,"Atwood, Margaret"
2549,Why did God allow such a terrible thing to happen?,The Handmaids Tale,"Atwood, Margaret"
2550,Teach her a lesson. Teach her a lesson. Teach her a lesson.,The Handmaids Tale,"Atwood, Margaret"
2551,"Last week, Janine burst into tears. Aunt Helena made her kneel at the front of the classroom, hands behind her back, where we could all see",The Handmaids Tale,"Atwood, Margaret"
2552,"her, her red face and dripping nose. Her hair dull blond, her eyelashes so light they seemed not there, the lost eyelashes of someone whos been in
a fire. Burned eyes. She looked disgusting: weak, squirmy, blotchy, pink, like a newborn mouse. None of us wanted to look like that, ever. For a
moment, even though we knew what was being done to her, we despised her.
Crybaby. Crybaby. Crybaby.
We meant it, which is the bad part.
I used to think well of myself. I didnt then.",The Handmaids Tale,"Atwood, Margaret"
2553,"That was last week. This week Janine doesnt wait for us to jeer at her. It was my fault, she says. It was my own fault. I led them on. I deserved
the pain.
Very good, Janine, says Aunt Lydia. You are an example.
I have to wait until this is over before I put up my hand. Sometimes, if you ask at the wrong moment, they say no. If you really have to go that can
be crucial. Yesterday Dolores wet the floor. Two Aunts hauled her away, a hand under each armpit. She wasnt there for the afternoon walk, but at",The Handmaids Tale,"Atwood, Margaret"
2554,"night she was back in her usual bed. All night we could hear her moaning, off and on.",The Handmaids Tale,"Atwood, Margaret"
2555,"What did they do to her? We whispered, from bed to bed.",The Handmaids Tale,"Atwood, Margaret"
2556,"I dont know.
Not knowing makes it worse.
I raise my hand, Aunt Lydia nods. I stand up and walk out into the hall, as inconspicuously as possible. Outside the washroom Aunt Elizabeth is
standing guard. She nods, signaling that I can go in.
This washroom used to be for boys. The mirrors have been replaced here too by oblongs of dull gray metal, but the urinals are still there, on
one wall, white enamel with yellow stains. They look oddly like babies coffins. I marvel again at the nakedness of mens lives: the showers right out
in the open, the body exposed for inspection and comparison, the public display of privates. What is it for? What purposes of reassurance does it
serve? The flashing of a badge, look, everyone, all is in order, I belong here. Why dont women have to prove to one another that they are women?",The Handmaids Tale,"Atwood, Margaret"
2557,"Some form of unbuttoning, some split-crotch routine, just as casual. A doglike sniffing.",The Handmaids Tale,"Atwood, Margaret"
2558,"The high school is old, the stalls are wooden, some kind of chipboard. I go into the second one from the end, swing the door to. Of course there",The Handmaids Tale,"Atwood, Margaret"
2559,"are no longer any locks. In the wood theres a small hole, at the back, next to the wall, about waist height, souvenir of some previous vandalism or
legacy of an ancient voyeur. Everyone in the Center knows about this hole in the woodwork; everyone except the Aunts.
Im afraid I am too late, held up by Janines Testifying: maybe Moira has been here already, maybe shes had to go back. They dont give you
much time. I look carefully down, aslant under the stall wall, and there are two red shoes. But how can I tell who it is?
I put my mouth to the wooden hole. Moira? I whisper.
Is that you? she says.
Yes, I say. Relief goes through me.
God, do I need a cigarette, says Moira.
Me too, I say.
I feel ridiculously happy.

I sink down into my body as into a swamp, fenland, where only I know the footing. Treacherous ground, my own territory. I become the earth I
set my ear against, for rumors of the future. Each twinge, each murmur of slight pain, ripples of sloughed-off matter, swellings and diminishings of
tissue, the droolings of the flesh, these are signs, these are the things I need to know about, Each month I watch for blood, fearfully, for when it
comes it means failure. I have failed once again to fulfill the expectations of others, which may have become my own.
I used to think of my body as an instrument, of pleasure, or a means of transportation, or an implement for the accomplishment of my will. I
could use it to run, push buttons of one sort or another, make things happen. There were limits, but my body was nevertheless lithe, single, solid,
one with me.
Now the flesh arranges itself differently Im a cloud, congealed around a central object, the shape of a pear, which is hard and more real than I",The Handmaids Tale,"Atwood, Margaret"
2560,"am and glows red within its translucent wrapping. Inside it is a space, huge as the sky at night and dark and curved like that, though black-red rather",The Handmaids Tale,"Atwood, Margaret"
2561,"than black. Pinpoints of light swell, sparkle, burst and shrivel within it, countless as stars. Every month there is a moon, gigantic, round, heavy, an",The Handmaids Tale,"Atwood, Margaret"
2562,"omen. It transits, pauses, continues on and passes out of sight, and I see despair coming towards me like famine. To feel that empty, again, again. I",The Handmaids Tale,"Atwood, Margaret"
